ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalue,rank,leading_edge,core_enrichment
GO:0043436,oxoacid metabolic process,251,-0.41700182768892624,-2.0601910126078202,9.718709812828782e-10,7.839759249015219e-8,5.9297391255660994e-8,414,"tags=37%, list=20%, signal=34%",FABP5/DCXR/PDK2/DBI/PRKAA2/IDH3B/THAP4/TST/TNXB/FAHD1/HMGCL/DLD/HADHB/PKM/CPT2/PCBD2/MDH1/DHTKD1/ECH1/IDH1/HADHA/IVD/CPT1B/SUCLG2/PCCA/PCCB/PDHB/PTGES2/MAPK14/HIBCH/ETFA/PLIN5/IDH3A/AUH/SCP2/DLST/OGDH/ASPA/L2HGDH/HSD17B8/NOS1/MPC2/ACSS1/MCCC2/PDHA1/MGLL/ETFB/ACSL1/ACOT2/BCO2/ACADS/MCCC1/ALDH1A1/ACO2/ACADSB/SDHA/MDH2/NDUFAB1/FH/PDHX/ACSF2/ACAD8/ADH1B/SUCLA2/CRAT/ABHD10/PFKFB1/ETFDH/CS/PPA2/IDH3G/ACAA2/MECR/ALDH4A1/VDAC1/ECHS1/DECR1/ECI2/ALDH5A1/ECI1/APIP/ACAT1/OSBPL1A/GOT2/MGST3/IDH2/ACADM/HADH/HIBADH/ADHFE1/GLUL/ECHDC3/SCPEP1/RGN
GO:0006120,"mitochondrial electron transport, NADH to ubiquinone",36,-0.7273514594330804,-2.6129899748104326,1.5134715361665255e-9,1.1366693123347215e-7,8.597397292561208e-8,459,"tags=89%, list=22%, signal=71%",NDUFB4/NDUFB6/NDUFA2/DLD/NDUFB5/NDUFC1/NDUFA4/NDUFA6/NDUFB1/NDUFA9/NDUFS7/NDUFB10/COQ9/NDUFS4/NDUFA10/NDUFA5/NDUFB7/NDUFS3/NDUFA3/NDUFS5/NDUFS2/NDUFA7/NDUFAB1/NDUFS1/NDUFA8/NDUFB3/NDUFV1/NDUFV2/NDUFB8/NDUFB9/NDUFS6/NDUFV3
GO:0009142,nucleoside triphosphate biosynthetic process,51,-0.6539533810559661,-2.4952098223335106,1.5119553539914965e-9,1.1366693123347215e-7,8.597397292561208e-8,459,"tags=71%, list=22%, signal=57%",NDUFB4/NDUFA11/NDUFB6/NDUFA2/NDUFA12/NDUFB5/NDUFC1/NDUFB11/NDUFA6/NDUFB1/NDUFA9/NDUFS7/NDUFB10/NDUFS4/NDUFA10/SDHB/NDUFA5/NDUFB7/NDUFS3/NDUFA3/SDHA/NDUFS5/NDUFS2/NDUFA7/NDUFAB1/NDUFS1/NDUFA8/NDUFB3/NDUFV1/NDUFA13/NDUFV2/NUDT2/NDUFB8/NDUFB9/NDUFS6/NDUFV3
GO:0051493,regulation of cytoskeleton organization,98,0.5461702865903282,2.3420829542575103,2.281199623114397e-9,1.656150926381052e-7,1.252658740411941e-7,511,"tags=50%, list=24%, signal=40%",NES/PRKAA1/MAPT/TUBB4A/GSN/ARPC5/CD2AP/CKAP5/CLTC/ARPC2/LMOD2/SNCA/CLIP1/TMSB4X/CTTN/SNX9/PFN1/HNRNPU/GMFB/ARPC3/XIRP2/HRG/LMOD3/PAK2/CHMP2A/DRG1/SVIL/SPTAN1/SPTA1/CDC42/CAPZA1/EML2/CRK/TRIM54/DYNC1H1/FLNA/PFN2/DCTN1/RPS3/SPTBN1/RAC1/CHMP4B/PAK1/SYNPO2/PTK2/ARHGAP17/APOA1/CLASP2/MAPRE1
GO:0009201,ribonucleoside triphosphate biosynthetic process,48,-0.667145172524663,-2.4867941457483997,2.6998985349803486e-9,1.8376184403709998e-7,1.3899148708040283e-7,459,"tags=75%, list=22%, signal=60%",NDUFB4/NDUFA11/NDUFB6/NDUFA2/NDUFA12/NDUFB5/NDUFC1/NDUFB11/NDUFA6/NDUFB1/NDUFA9/NDUFS7/NDUFB10/NDUFS4/NDUFA10/SDHB/NDUFA5/NDUFB7/NDUFS3/NDUFA3/SDHA/NDUFS5/NDUFS2/NDUFA7/NDUFAB1/NDUFS1/NDUFA8/NDUFB3/NDUFV1/NDUFA13/NDUFV2/NUDT2/NDUFB8/NDUFB9/NDUFS6/NDUFV3
GO:0009206,purine ribonucleoside triphosphate biosynthetic process,48,-0.667145172524663,-2.4867941457483997,2.6998985349803486e-9,1.8376184403709998e-7,1.3899148708040283e-7,459,"tags=75%, list=22%, signal=60%",NDUFB4/NDUFA11/NDUFB6/NDUFA2/NDUFA12/NDUFB5/NDUFC1/NDUFB11/NDUFA6/NDUFB1/NDUFA9/NDUFS7/NDUFB10/NDUFS4/NDUFA10/SDHB/NDUFA5/NDUFB7/NDUFS3/NDUFA3/SDHA/NDUFS5/NDUFS2/NDUFA7/NDUFAB1/NDUFS1/NDUFA8/NDUFB3/NDUFV1/NDUFA13/NDUFV2/NUDT2/NDUFB8/NDUFB9/NDUFS6/NDUFV3
GO:0006635,fatty acid beta-oxidation,32,-0.7471128903251971,-2.5930027243579397,2.9964932562950095e-9,1.9776855491547064e-7,1.495857080096233e-7,371,"tags=69%, list=18%, signal=58%",HADHB/CPT2/ECH1/HADHA/IVD/CPT1B/ETFA/PLIN5/AUH/SCP2/ETFB/ACADS/CRAT/ETFDH/ACAA2/ECHS1/DECR1/ECI2/ECI1/ACAT1/ACADM/HADH
GO:0000226,microtubule cytoskeleton organization,86,0.5683028696731396,2.376601122173045,3.164437436198932e-9,2.0271013929533158e-7,1.5332336184679037e-7,467,"tags=48%, list=22%, signal=39%",EZR/TPPP3/PRKAA1/TUBB2B/MAPT/SUN2/TUBB4A/DYNC1LI1/DYNC1LI2/CKAP5/CHP1/TUBB2A/MYH9/CLTC/VCP/TUBA1B/SNCA/CLIP1/HNRNPU/TUBB/CHMP2A/SYNE2/DRG1/KPNB1/MAP4/EML2/DNM2/TRIM54/DYNC1H1/FLNA/PDCD6IP/DCTN1/RPS3/TUBA4A/RAC1/DYNLT1/HOOK3/CHMP4B/CFL1/TUBB4B/PAK1
GO:0009145,purine nucleoside triphosphate biosynthetic process,49,-0.6617798616394226,-2.4845238427456557,6.311468824206634e-9,3.9275368854634425e-7,2.970661266130341e-7,459,"tags=73%, list=22%, signal=59%",NDUFB4/NDUFA11/NDUFB6/NDUFA2/NDUFA12/NDUFB5/NDUFC1/NDUFB11/NDUFA6/NDUFB1/NDUFA9/NDUFS7/NDUFB10/NDUFS4/NDUFA10/SDHB/NDUFA5/NDUFB7/NDUFS3/NDUFA3/SDHA/NDUFS5/NDUFS2/NDUFA7/NDUFAB1/NDUFS1/NDUFA8/NDUFB3/NDUFV1/NDUFA13/NDUFV2/NUDT2/NDUFB8/NDUFB9/NDUFS6/NDUFV3
GO:0009063,amino acid catabolic process,40,-0.6744793608429471,-2.457616088493202,1.7809064417031257e-8,1.077448397230391e-6,8.149469535863719e-7,539,"tags=72%, list=26%, signal=55%",GPT2/GCSH/BCKDHB/ALDH6A1/DDAH1/HSD17B10/DBT/GOT1/HMGCL/DLD/IVD/HIBCH/ETFA/AUH/DLST/NOS1/MCCC2/ETFB/MCCC1/ACADSB/ACAD8/ALDH4A1/ECHS1/ALDH5A1/ACAT1/GOT2/HIBADH/ADHFE1/GLUL
GO:0051649,establishment of localization in cell,321,0.37653003374305216,1.8718867809950916,1.832004962872407e-8,1.07840724571246e-6,8.156721954182978e-7,450,"tags=33%, list=21%, signal=30%",LCP1/S100A13/EZR/CORO1C/COPA/MAPT/SUN2/DYNC1LI1/RAB35/ACTR2/SNX6/SCFD2/SQSTM1/RAB5A/STX12/YWHAZ/LMNB1/BCAP31/BAX/CHP1/UCHL1/UBE2O/VTA1/MYH9/SEC22B/TMED7/CLTC/SNAP23/AQP1/MYO1C/PRKAG1/NSF/VCP/COPZ1/AP2A1/ANXA2/TUBA1B/TOM1/SNCA/SEC61B/CTTN/SNX9/HNRNPU/LAMTOR1/TUBB/MYLK2/KIF5B/ACTN4/ARHGDIA/ARPC3/PPM1A/CALM1/CHMP2A/SYNE2/SEC23A/EPS15L1/CLTB/TMED9/ARCN1/PPP6C/EHD1/UFM1/KPNB1/CTSA/CDC42/MSN/CANX/MAP4/KHDRBS1/TARDBP/SCARB2/ERP29/NRBP1/CUL3/DNM2/VPS45/HSPA5/ALYREF/RABEP1/DYNC1H1/FLNA/PDCD6IP/PFN2/DCTN1/BAG3/STXBP3/SNX1/ATP6V1E1/HSPA4/SNAP29/NPLOC4/ACTB/DYNLT1/YWHAH/HOOK3/RAB14/NAPA/APOB/NDUFAF2/SEC31A/CHMP4B/CFL1/VAMP3/OSBP/SEC24C
GO:0009062,fatty acid catabolic process,37,-0.691996887096251,-2.501283122885444,3.1791323066880316e-8,1.8221447799911929e-6,1.3782110969437036e-6,371,"tags=65%, list=18%, signal=54%",HADHB/CPT2/ECH1/HADHA/IVD/CPT1B/PCCA/PCCB/ETFA/PLIN5/AUH/SCP2/ETFB/ACADS/CRAT/ETFDH/ACAA2/ECHS1/DECR1/ECI2/ECI1/ACAT1/ACADM/HADH
GO:0072522,purine-containing compound biosynthetic process,95,-0.5204224672245881,-2.2916549949590608,3.2688431255980315e-8,1.8255231609109006e-6,1.3807663944833793e-6,459,"tags=53%, list=22%, signal=43%",NDUFB4/NDUFA11/NDUFB6/PDK2/NDUFA2/DLD/NDUFA12/NDUFB5/NDUFC1/NDUFB11/PDHB/AMPD1/NDUFA6/NDUFB1/NDUFA9/NDUFS7/NDUFB10/PPT1/NDUFS4/NAPRT/NDUFA10/ADSL/MPC2/ACSS1/SDHB/PDHA1/NDUFA5/NDUFB7/ACSL1/NDUFS3/NDUFA3/SDHA/NDUFS5/NDUFS2/NDUFA7/NDUFAB1/NDUFS1/NDUFA8/NADK2/NDUFB3/PDHX/NDUFV1/NDUFA13/NDUFV2/NUDT2/NDUFB8/NDUFB9/ACAT1/NDUFS6/NDUFV3
GO:0000278,mitotic cell cycle,123,0.48349927607824716,2.140086409396552,4.282569682216698e-8,2.3318591919669922e-6,1.7637425138602984e-6,511,"tags=41%, list=24%, signal=33%",NES/TUBB2B/PSME3/SUN2/TUBB4A/DYNC1LI1/RAB35/CAV2/CKAP5/TUBB2A/ANXA1/CLTC/PSME1/VCP/TUBA1B/CLIP1/PSME2/SNX9/HNRNPU/TUBB/CALM1/CHMP2A/DRG1/PPP6C/KPNB1/CDC42/TPD52L1/MAP4/KHDRBS1/CUL3/DNM2/NEK9/PRKDC/DYNC1H1/FLNA/PDCD6IP/LPIN1/DCTN1/SPTBN1/TUBA4A/ACTB/DYNLT1/RPA3/CHMP4B/CFL1/IQGAP1/TUBB4B/PPME1/CLASP2/MAPRE1
GO:0007015,actin filament organization,99,0.5194588957376629,2.2260183649684016,4.796995224634592e-8,2.5482574632327174e-6,1.9274191339032444e-6,505,"tags=47%, list=24%, signal=38%",LCP1/EZR/DBN1/CAP1/CORO1C/MARCKS/ACTC1/TPM4/GSN/ARPC5/ACTR2/CD2AP/ARPC2/MYO1C/LMOD2/PLS3/TMSB4X/CTTN/SNX9/PFN1/GMFB/ZYX/ARPC3/XIRP2/ARPC1B/LMOD3/PAK2/SVIL/SPTAN1/SPTA1/CDC42/CAPZA1/TAGLN2/CUL3/DNM2/FLNA/PFN2/SPTBN1/RAC1/CFL1/IQGAP1/ACTN1/PAK1/SYNPO2/ARHGAP17/APOA1/CLASP2
GO:0032271,regulation of protein polymerization,52,0.6198613023456564,2.366539263492658,6.106559935078779e-8,3.166687509190852e-6,2.3951795234080927e-6,400,"tags=52%, list=19%, signal=43%",TPPP3/MAPT/TUBB4A/GSN/ARPC5/CKAP5/ARPC2/LMOD2/SNCA/CLIP1/TMSB4X/CTTN/SNX9/PFN1/ARPC3/LMOD3/DRG1/SVIL/SPTAN1/SPTA1/CAPZA1/EML2/PFN2/DCTN1/RPS3/SPTBN1/RAC1
GO:0006099,tricarboxylic acid cycle,23,-0.7732716665521379,-2.4880460916598985,7.205782796947717e-8,3.6498127748260767e-6,2.7605997741060414e-6,402,"tags=87%, list=19%, signal=71%",IDH3B/MDH1/IDH1/SUCLG2/PDHB/IDH3A/DLST/OGDH/SDHB/PDHA1/NNT/ACO2/SDHA/MDH2/FH/SUCLA2/CS/IDH3G/SUCLG1/IDH2
GO:0051258,protein polymerization,67,0.5763746012629836,2.311561272565549,1.0918000274925147e-7,5.404410136087948e-6,4.087720198626282e-6,400,"tags=51%, list=19%, signal=42%",TPPP3/MAPT/TUBB4A/GSN/ARPC5/CD2AP/CKAP5/FGA/FGB/ARPC2/LMOD2/SNCA/CLIP1/TMSB4X/CTTN/SNX9/PFN1/ARPC3/LMOD3/CHMP2A/DRG1/FGG/SVIL/SPTAN1/SPTA1/CAPZA1/MAP4/EML2/DNM2/PFN2/DCTN1/RPS3/SPTBN1/RAC1
GO:0090407,organophosphate biosynthetic process,144,-0.44729824052977546,-2.0823765982482283,1.1826377708254047e-7,5.7239668107949585e-6,4.32942248267078e-6,461,"tags=44%, list=22%, signal=37%",CKB/NDUFB4/NDUFA11/NDUFB6/PCYT2/FABP5/DCXR/PDK2/PDXK/CKM/NDUFA2/DLD/NDUFA12/NDUFB5/IDH1/NDUFC1/NDUFB11/PDHB/AMPD1/NDUFA6/NDUFB1/NDUFA9/NDUFS7/SCP2/NDUFB10/PPT1/NDUFS4/NAPRT/NDUFA10/ADSL/MPC2/ACSS1/SDHB/PDHA1/NDUFA5/NDUFB7/ACSL1/NDUFS3/NDUFA3/CKMT2/SDHA/NDUFS5/NDUFS2/NDUFA7/NDUFAB1/NDUFS1/NDUFA8/NADK2/NDUFB3/PDHX/NDUFV1/NDUFA13/NFS1/NDUFV2/NUDT2/NDUFB8/NDUFB9/ACAT1/IDI1/NDUFS6/IDI2/NDUFV3/AGPAT3
GO:0007049,cell cycle,182,0.42332189625365885,1.9860325978849016,1.539210870838305e-7,7.287828862360496e-6,5.512276917304228e-6,434,"tags=32%, list=21%, signal=28%",EZR/NES/TUBB2B/PSME3/SUN2/TUBB4A/DYNC1LI1/RAB35/CAV2/ACTR2/CKAP5/BAX/TUBB2A/MYH9/ANXA1/CLTC/RUVBL2/PSME1/VCP/TUBA1B/CLIP1/PSME2/TMSB4X/SND1/SNX9/HNRNPU/TUBB/PPM1A/CALM1/CHMP2A/DRG1/PPP6C/RUVBL1/SVIL/KPNB1/CDC42/TPD52L1/MAP4/KHDRBS1/TARDBP/CUL3/DNM2/NEK9/PRKDC/DYNC1H1/FLNA/PDCD6IP/CCAR2/LPIN1/DCTN1/RPS3/SPTBN1/TUBA4A/ACTB/DYNLT1/RPA3/CHMP4B/CFL1
GO:1901293,nucleoside phosphate biosynthetic process,103,-0.4922640417337175,-2.18380557969406,2.1466451955884846e-7,9.947645182961106e-6,7.524075545567701e-6,382,"tags=49%, list=18%, signal=42%",NDUFB4/NDUFA11/NDUFB6/PDK2/NDUFA2/DLD/NDUFA12/NDUFB5/NDUFC1/NDUFB11/PDHB/AMPD1/NDUFA6/NDUFB1/NDUFA9/NDUFS7/NDUFB10/PPT1/NDUFS4/NAPRT/NDUFA10/ADSL/MPC2/ACSS1/SDHB/PDHA1/NDUFA5/NDUFB7/ACSL1/NDUFS3/NDUFA3/SDHA/NDUFS5/NDUFS2/NDUFA7/NDUFAB1/NDUFS1/NDUFA8/NADK2/NDUFB3/PDHX/NDUFV1/NDUFA13/NDUFV2/NUDT2/NDUFB8/NDUFB9/ACAT1/NDUFS6/NDUFV3
GO:0072329,monocarboxylic acid catabolic process,45,-0.6377963365007212,-2.3802891373260056,2.6540069466298996e-7,1.204255652033317e-5,9.108598402359196e-6,408,"tags=56%, list=19%, signal=46%",DCXR/HADHB/CPT2/ECH1/HADHA/IVD/CPT1B/PCCA/PCCB/ETFA/PLIN5/AUH/SCP2/ETFB/ACADS/CRAT/ETFDH/ACAA2/ECHS1/DECR1/ECI2/ECI1/ACAT1/ACADM/HADH
GO:0006839,mitochondrial transport,54,-0.6026332833890893,-2.3384329454809234,2.7274423790110966e-7,1.2123203064257486e-5,9.169596827394987e-6,615,"tags=70%, list=29%, signal=51%",LETM1/MTX1/PAM16/AGK/MTX2/AIFM1/HSPA9/PNPT1/SAMM50/SLC25A20/SPG7/CAMK2A/TST/CPT2/MDH1/CPT1B/AFG3L2/HSPD1/TIMM10/TIMM8B/MPC2/MTCH2/CHCHD10/TIMM13/TIMM8A/SFXN1/SLC25A12/MDH2/SLC25A3/VDAC2/PMPCB/NDUFA13/PPIF/SLC25A4/ACAA2/TIMM21/VDAC1/TIMM9
GO:0007017,microtubule-based process,119,0.47285752869340536,2.084326726817242,4.0102150339646926e-7,1.74684966879502e-5,1.3212603217167882e-5,529,"tags=45%, list=25%, signal=36%",EZR/TPPP3/PRKAA1/TUBB2B/MAPT/SUN2/TUBB4A/DYNC1LI1/DYNC1LI2/ACTR2/CKAP5/CHP1/TUBB2A/UCHL1/MYH9/CLTC/KTN1/VCP/TUBA1B/SNCA/CLIP1/HNRNPU/TUBB/KIF5B/CHMP2A/SYNE2/DRG1/KPNB1/CDC42/MAP4/EML2/DNM2/TRIM54/DYNC1H1/FLNA/PDCD6IP/DCTN1/RPS3/BAG3/TUBA4A/RAC1/DYNLT1/HOOK3/APOB/CHMP4B/CFL1/KLC1/TUBB4B/PAK1/PURA/CLASP2/MAPRE1/LAMP1/DYNLRB1
GO:0051640,organelle localization,98,0.49629084183740835,2.1281903273756155,4.271847826301753e-7,1.7937203805211004e-5,1.3567118048985174e-5,445,"tags=41%, list=21%, signal=34%",S100A13/EZR/MAPT/SUN2/ESYT1/CAV2/ACTR2/STX12/YWHAZ/LMNB1/UCHL1/MYH9/SNAP23/MYO1C/SNCA/HNRNPU/LAMTOR1/KIF5B/ACTN4/CALM1/CHMP2A/SYNE2/TMED9/ARCN1/PPP6C/KPNB1/CDC42/MAP4/CUL3/DNM2/DYNC1H1/PDCD6IP/DCTN1/STXBP3/SNAP29/DYNLT1/HOOK3/CHMP4B/CFL1/VAMP3
GO:0019637,organophosphate metabolic process,245,-0.369408559493868,-1.8272722647645179,4.2825279975710386e-7,1.7937203805211004e-5,1.3567118048985174e-5,563,"tags=43%, list=27%, signal=36%",PRKACA/GPI/NDUFS8/PHB2/HINT1/OPA1/ENO3/PARK7/PGK2/GPD2/DLAT/ACOT9/GAPDH/PGM1/ALDOA/DHRS7B/RBKS/PGAM2/CKB/NDUFB4/NUDT9/NDUFA11/GPD1L/NDUFB6/PCYT2/FABP5/DCXR/PDK2/DBI/PRKAA2/PDXK/PGP/CKM/NDUFA2/DLD/NDUFA12/PKM/NDUFB5/MDH1/DHTKD1/IDH1/HADHA/NDUFC1/SUCLG2/NDUFB11/PDHB/AMPD1/NDUFA6/NDUFB1/NDUFA9/NDUFS7/SCP2/DLST/NDUFB10/OGDH/PPT1/NDUFS4/NAPRT/NDUFA10/ADSL/MPC2/ACSS1/SDHB/MCCC2/PDHA1/NDUFA5/NT5C/NNT/NDUFB7/ACSL1/ACOT2/CD38/NDUFS3/NDUFA3/CKMT2/SDHA/MDH2/NDUFS5/NDUFS2/NDUFA7/NDUFAB1/NDUFS1/NDUFA8/NADK2/NDUFB3/PDHX/NDUFV1/ACSF2/SUCLA2/NDUFA13/PFKFB1/NFS1/NDUFV2/NUDT2/NDUFB8/NDUFB9/ACAT1/SUCLG1/IDI1/NDUFS6/IDI2/NDUFV3/IDH2/NT5C1A/AGPAT3/MYH4
GO:0009152,purine ribonucleotide biosynthetic process,62,-0.5584941937374482,-2.2502358811400467,4.981033749018961e-7,2.0469229255402446e-5,1.5482259815719315e-5,459,"tags=61%, list=22%, signal=49%",NDUFB4/NDUFA11/NDUFB6/NDUFA2/NDUFA12/NDUFB5/NDUFC1/NDUFB11/AMPD1/NDUFA6/NDUFB1/NDUFA9/NDUFS7/NDUFB10/NDUFS4/NDUFA10/ADSL/SDHB/NDUFA5/NDUFB7/NDUFS3/NDUFA3/SDHA/NDUFS5/NDUFS2/NDUFA7/NDUFAB1/NDUFS1/NDUFA8/NDUFB3/NDUFV1/NDUFA13/NDUFV2/NUDT2/NDUFB8/NDUFB9/NDUFS6/NDUFV3
GO:0009260,ribonucleotide biosynthetic process,63,-0.5563720501206677,-2.250584476860937,5.662749858713624e-7,2.2024052129068346e-5,1.6658277309937636e-5,459,"tags=60%, list=22%, signal=49%",NDUFB4/NDUFA11/NDUFB6/NDUFA2/NDUFA12/NDUFB5/NDUFC1/NDUFB11/AMPD1/NDUFA6/NDUFB1/NDUFA9/NDUFS7/NDUFB10/NDUFS4/NDUFA10/ADSL/SDHB/NDUFA5/NDUFB7/NDUFS3/NDUFA3/SDHA/NDUFS5/NDUFS2/NDUFA7/NDUFAB1/NDUFS1/NDUFA8/NDUFB3/NDUFV1/NDUFA13/NDUFV2/NUDT2/NDUFB8/NDUFB9/NDUFS6/NDUFV3
GO:0006520,amino acid metabolic process,79,-0.5219633235933945,-2.203084512622479,5.493560127047191e-7,2.2024052129068346e-5,1.6658277309937636e-5,545,"tags=54%, list=26%, signal=42%",PARK7/GPT2/GCSH/BCKDHB/PEPD/ALDH6A1/DDAH1/HSD17B10/HARS2/DBT/GOT1/THAP4/HMGCL/DLD/PCBD2/IARS2/IVD/PCCA/PCCB/DARS2/HIBCH/ETFA/AUH/DLST/ASPA/NOS1/MCCC2/ETFB/BPHL/MCCC1/ALDH1A1/ACADSB/FH/ACAD8/ALDH4A1/ECHS1/ALDH5A1/APIP/ACAT1/GOT2/HIBADH/ADHFE1/GLUL
GO:0033043,regulation of organelle organization,202,0.39725172943745096,1.8836430957669597,5.595590678299884e-7,2.2024052129068346e-5,1.6658277309937636e-5,511,"tags=38%, list=24%, signal=32%",LCP1/EZR/NES/PRKAA1/MAPT/VAT1/TUBB4A/DYNC1LI1/GSN/ARPC5/CAV2/CD2AP/SQSTM1/RAB5A/CKAP5/BAX/SEC22B/ANXA1/CLTC/RUVBL2/ARPC2/LMOD2/ANXA2/TOM1/SNCA/CLIP1/TMSB4X/CTTN/SNX9/PFN1/HNRNPU/GMFB/ARPC3/XIRP2/HRG/LMOD3/PAK2/CHMP2A/SYNE2/DRG1/TMED9/RUVBL1/SVIL/SPTAN1/SPTA1/CDC42/CAPZA1/MSN/HNRNPC/MAP4/SCARB2/EML2/CUL3/SLC25A6/CRK/TRIM54/DYNC1H1/FLNA/PDCD6IP/PFN2/DCTN1/RPS3/SPTBN1/RAC1/ACTB/CHMP4B/OSBP/PAK1/SYNPO2/PTK2/ARHGAP17/UBQLN2/APOA1/CLASP2/CCT2/MAPRE1
GO:0022402,cell cycle process,142,0.44265129890706767,1.9952866635382338,5.87584490989642e-7,2.245191265570948e-5,1.6981897108010893e-5,697,"tags=47%, list=33%, signal=34%",EZR/NES/PSME3/SUN2/DYNC1LI1/RAB35/CAV2/ACTR2/CKAP5/MYH9/ANXA1/CLTC/PSME1/VCP/PSME2/TMSB4X/SND1/SNX9/HNRNPU/TUBB/CALM1/CHMP2A/DRG1/PPP6C/SVIL/KPNB1/CDC42/TPD52L1/MAP4/KHDRBS1/CUL3/DNM2/PRKDC/DYNC1H1/FLNA/PDCD6IP/CCAR2/LPIN1/DCTN1/RPS3/SPTBN1/ACTB/DYNLT1/CHMP4B/CFL1/IQGAP1/PSMD13/PPME1/CLASP2/MAPRE1/RPA2/EIF4G1/DDB1/ILK/NSFL1C/NSUN2/DCTN2/ARF1/NPM1/CSNK2A1/RPS6/TACC2/LMNA/CDK5RAP3/MAPRE2/CTNNB1/PKIA
GO:0072521,purine-containing compound metabolic process,190,-0.39771621963004233,-1.9050797597468188,6.199803832412382e-7,2.328133232240374e-5,1.760924319006421e-5,563,"tags=47%, list=27%, signal=38%",PRKACA/GPI/NDUFS8/HINT1/OPA1/ENO3/PGK2/GPD2/DLAT/ACOT9/GAPDH/PGM1/ALDOA/RBKS/PGAM2/NDUFB4/NUDT9/NDUFA11/GPD1L/NDUFB6/DCXR/PDK2/PRKAA2/NDUFA2/DLD/NDUFA12/PKM/NDUFB5/MDH1/DHTKD1/IDH1/NDUFC1/SUCLG2/NDUFB11/MACROD1/PDHB/AMPD1/NDUFA6/NDUFB1/NDUFA9/NDUFS7/DLST/NDUFB10/OGDH/PPT1/NDUFS4/NAPRT/NDUFA10/ADSL/MPC2/ACSS1/SDHB/MCCC2/PDHA1/NDUFA5/NT5C/NNT/NDUFB7/ACSL1/ACOT2/CD38/NDUFS3/NDUFA3/SDHA/MDH2/NDUFS5/NDUFS2/NDUFA7/NDUFAB1/NDUFS1/NDUFA8/NADK2/NDUFB3/PDHX/NDUFV1/ACSF2/SUCLA2/NDUFA13/PFKFB1/NDUFV2/NUDT2/NDUFB8/NDUFB9/ACAT1/SUCLG1/NDUFS6/NDUFV3/IDH2/NT5C1A/MYH4
GO:0001775,cell activation,111,0.47580716107309756,2.0800447438537035,8.633762316158965e-7,3.187175309253259e-5,2.41067582957873e-5,424,"tags=36%, list=20%, signal=30%",LCP1/S100A13/PRKAA1/CLIC1/MAPT/LGALS3/CTSG/IL18/GSN/HPRT1/CD93/CD2AP/DUSP22/BAX/FGA/MYH9/FGB/ANXA1/SNAP23/PPIA/HSPH1/TMX1/TOLLIP/SNCA/PCYT1A/THY1/CD9/HRG/FGG/RPL22/SPTA1/MSN/PDIA3/PRKDC/FLNA/NDRG1/RPS3/STXBP3/ACTB/F2
GO:0051301,cell division,70,0.5350881117092718,2.162161197910774,9.352372593836213e-7,3.3949112515625455e-5,2.567800545500645e-5,453,"tags=44%, list=21%, signal=36%",DYNC1LI1/RAB35/ACTR2/CD2AP/CKAP5/MYH9/CLTC/YBX1/TUBA1B/PPBP/SNX9/HNRNPU/TUBB/CALM1/CHMP2A/RUVBL1/SVIL/CDC42/MAP4/CCDC124/CUL3/NEK9/DYNC1H1/PDCD6IP/DCTN1/RPS3/SPTBN1/DYNLT1/CHMP4B/CFL1/IQGAP1
GO:0097435,supramolecular fiber organization,198,0.4001436919568883,1.8870443914692536,1.0131498601498856e-6,3.617443271158116e-5,2.736116533450511e-5,511,"tags=40%, list=24%, signal=33%",LCP1/EZR/TPPP3/DBN1/MYBPH/CAP1/CORO1C/MARCKS/ACTC1/MAPT/TPM4/TUBB4A/GSN/ARPC5/SERPINH1/ACTR2/CD2AP/CST3/CKAP5/BAX/CHP1/MYL2/ARPC2/MYO1C/LMOD2/ANXA2/SNCA/CDSN/CLIP1/PLS3/TMSB4X/CTTN/SNX9/PFN1/GMFB/ZYX/ARPC3/DES/XIRP2/ARPC1B/LMOD3/PAK2/DRG1/SVIL/SPTAN1/SPTA1/KPNB1/MYPN/CDC42/CAPZA1/VIM/MAP4/TARDBP/TAGLN2/EML2/CUL3/DNM2/TRIM54/DYNC1H1/FLNA/PFN2/DCTN1/RPS3/SPTBN1/RAC1/HOOK3/CFL1/COL1A1/IQGAP1/MYH3/ACTN1/PAK1/SYNPO2/FLNC/ARHGAP17/PGM5/APOA1/CLASP2/MAPRE1
