ONTOLOGY,ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalue,rank,leading_edge,core_enrichment
CC,GO:0005764,lysosome,150,0.4618245591359872,1.8629277430354674,5.916070534008205e-6,2.1180993269905919e-4,1.6391244156602333e-4,428,"tags=35%, list=20%, signal=30%",CREG1/CTSG/DEFA1/CTSC/LYZ/CKAP4/ARG1/SERPINB3/FABP5/TXNDC5/CTSA/VAT1/S100A7/SNX1/DEPTOR/ARL8B/ACTR2/CAP1/AP1B1/ORM2/GC/CTSB/PPT1/CTSD/FLOT1/CPNE3/PYGB/SLC44A2/RAB5C/ATP6V1A/PRMT1/ANXA2/GYG1/STX7/CHMP2A/DYNC1H1/ATP6V1E1/DDOST/FTL/CLTC/SNAP29/ASAH1/CALR/CHMP4B/CRYAB/SPAG9/HEXB/CP/BGN/CTSZ/SERPINA3/AP1M1
BP,GO:0030036,actin cytoskeleton organization,173,0.4464412154585608,1.8204437236693893,6.287090110779302e-6,2.2234830879585337e-4,1.7206772934764405e-4,431,"tags=33%, list=20%, signal=29%",ANXA1/POTEE/TPM4/LCP1/RHOG/MYBPH/ACTN1/ARPC2/CORO1C/ARPC5L/ARPC5/TMSB4X/TAGLN2/ACTN4/MARCKS/IQGAP1/ARPC3/MYH3/TMSB10/ARPC1B/DBNL/ACTC1/ACTB/CAPZA1/HRAS/ACTR2/MYH9/CAP1/CSRP1/EZR/DBN1/CFL1/TTN/CSRP3/FLNA/GSN/DNAJB6/DSTN/S100A10/HSP90B1/TF/PLS3/FLII/CDC42/AQP1/CRK/TNXB/CALR/FLNB/PFN1/SPTAN1/RAC1/APOA1/MYLK3/NRAP/RHOA/CNN3
BP,GO:0050830,defense response to Gram-positive bacterium,11,0.8687866801997215,2.0796410959414504,6.392022998233105e-6,2.2333574331175908e-4,1.7283187104924516e-4,221,"tags=73%, list=10%, signal=65%",LTF/CTSG/DEFA1/KRT6A/LYZ/HMGB2/DCD/IL18
BP,GO:0009653,anatomical structure morphogenesis,305,0.3893469972458744,1.6532301566548813,6.592006294338585e-6,2.2758116968549878e-4,1.761172608963642e-4,390,"tags=28%, list=18%, signal=27%",ANXA1/POTEE/LTF/FBN1/DSP/KRT6A/KRT16/JUP/KRT17/CST3/TPM4/APOD/TYMP/CDSN/RHOG/MYBPH/ACTN1/CORO1C/VAT1/IGFBP7/S100A7/IQGAP1/SERPINH1/CTNNB1/MYH3/CLU/CD44/SNX1/ECM1/DBNL/ACTC1/MAPK14/ACTB/YWHAZ/HRAS/MYH9/TPD52/CAP1/GLUL/RPL24/CSRP1/EZR/THY1/DBN1/CFL1/COL1A2/CD9/TTN/CSRP3/FLNA/KRT1/HPRT1/DNAJB6/FLOT1/EHD1/MSN/LRG1/IL18/CSNK2B/AGT/LARP4/APOH/ANXA3/COMT/RPL13A/ANXA2/RPS6/TUBB2B/UBE3A/FLII/HSPB1/CDC42/AQP1/CRK/VTN/YBX1/FLNB/CRYAB/MAP2K1/SPAG9/PRKRA/GLG1/PFN1/PALMD/PRKDC/HEXB
BP,GO:0007005,mitochondrion organization,149,-0.3723768886208953,-1.837912343925711,7.396974332369562e-6,2.523673595749615e-4,1.9529844305401744e-4,480,"tags=38%, list=23%, signal=31%",NDUFS3/ENDOG/LONP1/CHCHD2/ATAD3A/NDUFC2/SPG7/DNM1L/MAPT/TMEM126A/HSPA9/TIMM50/SURF1/NDUFB10/PNPT1/NDUFB11/AIFM1/PARP1/PET117/NDUFB8/UQCRFS1/AFG3L2/NDUFS1/LYRM7/NDUFA13/AGK/NDUFA12/COA3/SMIM20/FIS1/NDUFA6/HUWE1/PPIF/NDUFB5/HMGCL/APOO/PHB2/NDUFS7/CLUH/NDUFC1/NDUFA2/UQCC1/COA5/ACAD9/NDUFA3/SQSTM1/MTX2/TFRC/NDUFA11/NDUFB4/NDUFB1/NDUFAF2/TIMM22/COX7A1/COX7A2/CHCHD10
BP,GO:0030855,epithelial cell differentiation,88,0.5307691464528912,1.9696388821596775,7.753342548805212e-6,2.6144992315738503e-4,2.0232712746698546e-4,435,"tags=44%, list=21%, signal=37%",ANXA1/DSP/KRT6A/KRT16/KRT17/KRT14/KRT6B/CDSN/FLG/KRT5/TAGLN2/LGALS3/S100A7/VIM/IQGAP1/CTNNB1/KRT10/KRT9/EZR/TIGAR/CTSB/FLNA/KRT1/MSN/CBR1/ANXA4/CASP14/PCNA/HSD17B4/CDC42/ASAH1/FLNB/KRT2/MAP2K1/TSG101/CSTA/RHOA/CNN3/AKT2
CC,GO:0099081,supramolecular polymer,282,0.3872256905107665,1.6360666558596715,1.0808833469146644e-5,3.6029444897155486e-4,2.788195155017623e-4,213,"tags=17%, list=10%, signal=18%",ANXA1/POTEE/FBN1/NDRG1/DSP/KRT6A/KRT16/TUBB4A/MYH4/JUP/KRT17/TPM4/KRT14/LCP1/KRT6B/MFAP4/SMPX/MYBPH/ACTN1/CORO1C/TBCB/KRT5/LMNB1/MYL6B/ACTN4/VIM/IQGAP1/ARPC3/TUBB2A/CTNNB1/TUBA1B/MYH3/DYNC1I2/KRT10/ACTC1/ACTB/MYH9/KRT9/CDK5RAP3/CSRP1/EZR/COL1A2/TTN/CSRP3/LMAN1/FLNA/KRT1/DNAJB6/HSPH1
BP,GO:0006120,"mitochondrial electron transport, NADH to ubiquinone",36,-0.5913441632483777,-2.186676615509376,1.1042253589670078e-5,3.638924478414003e-4,2.8160388341120346e-4,711,"tags=72%, list=34%, signal=49%",NDUFS4/NDUFA9/NDUFS5/NDUFS8/NDUFAB1/NDUFS2/NDUFA7/NDUFB3/NDUFS3/DLD/NDUFC2/COQ9/NDUFV2/NDUFB10/NDUFB8/NDUFS1/NDUFV1/NDUFA6/NDUFB5/NDUFS7/NDUFC1/NDUFA2/NDUFA3/NDUFB4/NDUFB1/NDUFA4
MF,GO:0015453,oxidoreduction-driven active transmembrane transporter activity,46,-0.5531592695544454,-2.1716685957822337,1.3018609126736699e-5,4.194885163059603e-4,3.246277737801479e-4,500,"tags=74%, list=24%, signal=58%",COX5B/UQCRH/CYC1/UQCRC1/NDUFS4/NDUFA9/NDUFS5/NDUFS8/NDUFS2/NDUFA7/NDUFB3/NDUFS3/COX4I1/NDUFC2/SURF1/NDUFV2/NDUFB10/NDUFB8/UQCRFS1/NDUFS1/COX5A/NDUFV1/NDUFA12/NDUFA6/NDUFB5/NDUFS7/NDUFC1/NDUFA2/NDUFA3/NDUFB4/NDUFB1/UQCR10/COX7A1/NDUFA4
CC,GO:0005775,vacuolar lumen,65,0.5725887164875578,2.031046594317844,1.2939724227475067e-5,4.194885163059603e-4,3.246277737801479e-4,353,"tags=38%, list=17%, signal=33%",CREG1/CTSG/DEFA1/CTSC/LYZ/ARG1/SERPINB3/FABP5/TXNDC5/CTSA/VAT1/S100A7/ACTR2/CAP1/ORM2/GC/CTSB/PPT1/CTSD/PYGB/ANXA2/GYG1/DYNC1H1/FTL/ASAH1
BP,GO:0006959,humoral immune response,43,0.6299376586524814,2.087507781183856,1.372751823075069e-5,4.374703611997473e-4,3.385433067433253e-4,285,"tags=49%, list=13%, signal=43%",LTF/CTSG/DEFA1/KRT6A/LYZ/IGHA1/RPL30/S100A9/LGALS3/S100A7/CLU/IGHM/HPX/FGB/IGHG1/DCD/KRT1/IGHG2/SERPING1/TF/IGHG3
BP,GO:0015986,proton motive force-driven ATP synthesis,39,-0.5692853832443762,-2.1743568080651947,1.553197465275219e-5,4.895948531845799e-4,3.788806631540924e-4,711,"tags=74%, list=34%, signal=50%",NDUFS4/NDUFA9/NDUFS5/NDUFS8/NDUFAB1/NDUFS2/STOML2/NDUFA7/SDHB/NDUFB3/NDUFS3/NDUFC2/NDUFV2/NDUFB10/NDUFB11/NDUFB8/NDUFS1/NDUFA13/NDUFV1/NDUFA12/NDUFA6/NDUFB5/NDUFS7/NDUFC1/NDUFA2/NDUFA3/NDUFA11/NDUFB4/NDUFB1
BP,GO:0044282,small molecule catabolic process,120,-0.39822230108634554,-1.8951422426692284,1.676133736753761e-5,5.226653587726782e-4,4.0447279306836663e-4,664,"tags=56%, list=31%, signal=41%",GALM/QDPR/SHMT1/PCCA/PHYH/GALK1/PKM/ACAA2/AUH/ADIPOQ/ESD/HIBADH/HK1/CRAT/DECR1/GOT1/PCCB/GOT2/APOE/PGAM2/GALT/HIBCH/MLYCD/ALDH5A1/DLD/BCKDHA/ACAA1/FAH/DDAH1/TPI1/RBKS/CPT2/HADHB/ENO2/HADHA/GPD2/ACSS2/HAGH/PGK1/ACAD8/PFKFB2/BCAT2/PGK2/PFKL/ETFA/HADH/ADH5/HMGCL/ALDH2/GPT/PGM1/LDHD/SULT1A3/ALDH1B1/ETFB/ACAT1/ALDH1L1/ECI1/ACADVL/ENO3/ACADSB/PFKM/ACADS/CARNS1/DCXR/NOS1/CRYL1
BP,GO:0043436,oxoacid metabolic process,251,-0.30711335267180384,-1.6445997854508367,1.9648829717523954e-5,6.061872997959517e-4,4.691075583175932e-4,792,"tags=54%, list=38%, signal=38%",SNCA/ECH1/GPX4/FN3K/PRKACA/TST/PDHA1/IDH3G/ENOPH1/OSBP/SEPHS2/IDH3B/GLUD1/ATP1A2/AKR1B1/CES2/MECR/ADI1/DLST/MCCC2/IDH3A/UBR4/TRIM63/OGDH/NDUFAB1/SHMT2/QDPR/FAHD1/SHMT1/PCCA/ALDOA/VDAC1/PHYH/GALK1/SUCLG2/PKM/ACAA2/AUH/ADIPOQ/PFKFB1/OSBPL6/HIBADH/SUCLA2/ME1/ACSL1/HK1/LYPLA1/CRAT/CBR4/DECR1/ACSF2/GSTM2/GOT1/ACO2/GSTO1/PCCB/GOT2/PGAM2/PRKAG1/MPC2/HIBCH/PTGES2/MLYCD/ALDH5A1/MDH1/DLD/BCKDHA/ACAA1/FAH/DDAH1/IDH2/ECHDC3/CS/TPI1/SIRT2/CPT2/HADHB/ACOT2/ENO2/DLAT/FABP3/HADHA/SLC27A1/FH/RGN/SLC2A1/MTHFD1/L2HGDH/ACSS2/HAGH/PGK1/ACAD8/PFKFB2/BCAT2/PGK2/PFKL/ABHD14B/GAPDH/ETFA/MDH2/PDHB/HADH/ADH5/HMGCL/GPT/APOC3/PDHX/PGM1/LDHD/SULT1A3/ETFB/ACAT1/ACAD9/ALDH1L1/ECI1/ACADVL/GPD1/HSD17B8/ABHD10/ENO3/ACADSB/GAMT/PFAS/PFKM/ACADS/GSTM1/PTGR2/CARNS1/PDK4/DCXR/BPGM/NOS1/QKI/SLC4A1/CRYL1/ALDOC
MF,GO:0008324,monoatomic cation transmembrane transporter activity,73,-0.45922034614369783,-1.987263524868198,2.1844707737002707e-5,6.647142374786935e-4,5.14399547841951e-4,500,"tags=44%, list=24%, signal=35%",NDUFB3/NDUFS3/CACNG1/COX4I1/NDUFC2/SLC25A12/SURF1/NDUFV2/NDUFB10/CACNA2D1/NDUFB8/UQCRFS1/NDUFS1/COX5A/NDUFV1/NDUFA12/CACNA1S/NDUFA6/CACNB1/NDUFB5/NDUFS7/TMEM109/NDUFC1/NDUFA2/BNIP1/NDUFA3/NDUFB4/NDUFB1/UQCR10/COX7A1/NDUFA4/ATP2B1
BP,GO:0009888,tissue development,262,0.388606711379084,1.6388522699932944,2.2004333378605027e-5,6.647142374786935e-4,5.14399547841951e-4,440,"tags=32%, list=21%, signal=29%",ANXA1/LTF/DSP/KRT6A/KRT16/KRT17/KRT14/KRT6B/SERPINB3/CDSN/FABP5/MYL6/FLG/MUSTN1/CORO1C/KRT5/RPL3L/S100A4/TAGLN2/LGALS3/CALML5/MYL6B/S100A7/VIM/MARCKS/IQGAP1/SERPINH1/CTNNB1/CD44/KRT10/ECM1/ACTC1/MAPK14/ACTB/HRAS/NSUN2/MYH9/KRT9/CSRP1/EZR/TIGAR/COL1A2/CTSB/TTN/CSRP3/FLNA/KRT1/FLOT1/MSN/LRG1/IL18/CSNK2B/CBR1/AGT/ANXA4/CASP14/PPP2CA/PRMT1/PCNA/HSD17B4/CDC42/AQP1/VTN/TNXB/YBX1/ASAH1/CALR/FLNB/AHSG/KRT2/MAP2K1/GLG1/TSG101/PFN1/PRKDC/CSTA/BGN/CTSZ/MYLK3/NRAP/RHOA/CNN3/AKT2/RBP4/BAX
BP,GO:0010257,NADH dehydrogenase complex assembly,40,-0.5609531302675883,-2.1572096337673514,2.310794386509576e-5,6.838065021303847e-4,5.29174396566962e-4,500,"tags=70%, list=24%, signal=54%",NDUFS4/NDUFA9/NDUFS5/NDUFS8/NDUFAB1/NDUFS2/NDUFB3/NDUFS3/NDUFC2/TMEM126A/NDUFB10/NDUFB11/AIFM1/NDUFB8/NDUFS1/NDUFA13/NDUFA12/NDUFA6/NDUFB5/NDUFS7/NDUFC1/NDUFA2/ACAD9/NDUFA3/NDUFA11/NDUFB4/NDUFB1/NDUFAF2
BP,GO:0032981,mitochondrial respiratory chain complex I assembly,40,-0.5609531302675883,-2.1572096337673514,2.310794386509576e-5,6.838065021303847e-4,5.29174396566962e-4,500,"tags=70%, list=24%, signal=54%",NDUFS4/NDUFA9/NDUFS5/NDUFS8/NDUFAB1/NDUFS2/NDUFB3/NDUFS3/NDUFC2/TMEM126A/NDUFB10/NDUFB11/AIFM1/NDUFB8/NDUFS1/NDUFA13/NDUFA12/NDUFA6/NDUFB5/NDUFS7/NDUFC1/NDUFA2/ACAD9/NDUFA3/NDUFA11/NDUFB4/NDUFB1/NDUFAF2
BP,GO:0009150,purine ribonucleotide metabolic process,122,-0.38027882848936057,-1.8235921659836174,2.3830843754678444e-5,6.927108702861539e-4,5.360651816515718e-4,713,"tags=58%, list=34%, signal=41%",NUDT9/NDUFS4/NDUFA9/NDUFS5/NDUFS8/TRIM63/OGDH/NDUFAB1/NDUFS2/HSPA8/ALDOA/AK2/GALK1/PKM/ADSL/STOML2/PFKFB1/NDUFA7/HK1/SDHB/PGAM2/PRKAG1/NDUFB3/NDUFS3/APRT/NDUFC2/OLA1/TPI1/DNM1L/ENO2/NDUFV2/NDUFB10/AK1/MTHFD1/NDUFB11/RAN/PARP1/PGK1/PFKFB2/NDUFB8/NDUFS1/PGK2/NDUFA13/NDUFV1/NDUFA12/PFKL/ABHD14B/GAPDH/FIS1/NDUFA6/NDUFB5/ITPA/PGM1/NDUFS7/NDUFC1/SULT1A3/NDUFA2/NDUFA3/GPD1/ENO3/PFAS/PFKM/NDUFA11/AK3/NT5C1A/NDUFB4/NDUFB1/BPGM/SLC4A1/ALDOC/MYH8
BP,GO:0055085,transmembrane transport,197,-0.3274091386692507,-1.6845356935403024,2.388658173400531e-5,6.927108702861539e-4,5.360651816515718e-4,376,"tags=31%, list=18%, signal=28%",SLC25A12/HSPA9/TIMM50/SURF1/NDUFV2/NDUFB10/SLC27A1/PNPT1/BIN1/SLC2A1/CACNA2D1/AIFM1/PAM16/NDUFB8/UQCRFS1/GRPEL1/AFG3L2/DHRS7C/NDUFS1/CASQ1/COX5A/JPH1/NDUFV1/NDUFA12/ARL6IP5/CACNA1S/SNTA1/RTN2/MDH2/STAC3/NDUFA6/CA2/CACNB1/PPIF/TIMM44/NDUFB5/PHB2/ANK3/NDUFS7/ANK2/TMEM109/NDUFC1/NDUFA2/STIM1/NDUFA3/PPP3R1/RRAD/PLN/HSPA2/NDUFB4/SHOC2/NDUFB1/UQCR10/TIMM22/COX7A1/NDUFA4/PPBP/NOS1/SLC4A1/NEDD4/ATP2B1
BP,GO:0002250,adaptive immune response,48,0.6041385520757259,2.0484965115552787,2.5933863091488027e-5,7.301767278185949e-4,5.650587236694173e-4,324,"tags=50%, list=15%, signal=43%",ANXA1/CTSC/IGHA1/ARG1/IGKV4-1/IGKC/CLU/DBNL/HRAS/IGHM/HPX/FGB/IGHG1/HPRT1/IL18/IGHG2/PDIA3/IGKV3D-11/SERPING1/IGKV1-27/IGHG3/STX7/FGA/HMGB1
CC,GO:0045095,keratin filament,11,0.851093993705669,2.037289574251245,2.582123318822788e-5,7.301767278185949e-4,5.650587236694173e-4,259,"tags=91%, list=12%, signal=80%",KRT6A/KRT16/KRT17/KRT14/KRT6B/KRT5/KRT10/KRT9/KRT1/CASP14
CC,GO:0099512,supramolecular fiber,280,0.38912691805688177,1.6447353447050626,2.58936507630056e-5,7.301767278185949e-4,5.650587236694173e-4,213,"tags=18%, list=10%, signal=18%",ANXA1/POTEE/FBN1/NDRG1/DSP/KRT6A/KRT16/TUBB4A/MYH4/JUP/KRT17/TPM4/KRT14/LCP1/KRT6B/MFAP4/SMPX/MYBPH/ACTN1/CORO1C/TBCB/KRT5/LMNB1/MYL6B/ACTN4/VIM/IQGAP1/ARPC3/TUBB2A/CTNNB1/TUBA1B/MYH3/DYNC1I2/KRT10/ACTC1/ACTB/MYH9/KRT9/CDK5RAP3/CSRP1/EZR/COL1A2/TTN/CSRP3/LMAN1/FLNA/KRT1/DNAJB6/HSPH1
BP,GO:0098542,defense response to other organism,168,0.43768028147210175,1.7799151802325877,2.6507193703509852e-5,7.391429013478708e-4,5.719973378125811e-4,349,"tags=30%, list=17%, signal=28%",ANXA1/LTF/CTSG/DEFA1/KRT6A/KRT16/S100A8/LYZ/IGHA1/RPL30/ARG1/S100A9/LGALS3/S100A7/VIM/HMGB2/VAMP3/CLU/YWHAZ/HRAS/ARL8B/ACTR2/IGHM/HPX/FGB/PPT1/DDX3X/IGHG1/GSN/DCD/KRT1/FLOT1/IL18/HP/IGHG2/ANXA3/SERPING1/PPP2CA/TF/RPL13A/IGHG3/NAGK/APCS/PDE12/FGA/HMGB1/CDC42/AQP1/CRK/DDX1/MIF
BP,GO:0034220,monoatomic ion transmembrane transport,145,-0.35986059848237445,-1.761570977760851,2.676520178459799e-5,7.392293826222302e-4,5.720642627043902e-4,376,"tags=32%, list=18%, signal=28%",SLC25A12/HSPA9/SURF1/NDUFV2/NDUFB10/BIN1/CACNA2D1/NDUFB8/UQCRFS1/AFG3L2/DHRS7C/NDUFS1/CASQ1/COX5A/JPH1/NDUFV1/NDUFA12/CACNA1S/SNTA1/STAC3/NDUFA6/CACNB1/PPIF/NDUFB5/PHB2/ANK3/NDUFS7/ANK2/TMEM109/NDUFC1/NDUFA2/STIM1/NDUFA3/PPP3R1/RRAD/PLN/HSPA2/NDUFB4/NDUFB1/UQCR10/COX7A1/NDUFA4/NOS1/SLC4A1/NEDD4/ATP2B1
BP,GO:0060429,epithelium development,131,0.45910808200517356,1.813932113556083,2.7782599462214083e-5,7.600899852869891e-4,5.882075675614739e-4,449,"tags=40%, list=21%, signal=34%",ANXA1/DSP/KRT6A/KRT16/KRT17/KRT14/KRT6B/CDSN/FLG/KRT5/TAGLN2/LGALS3/S100A7/VIM/MARCKS/IQGAP1/CTNNB1/CD44/KRT10/ACTB/NSUN2/KRT9/EZR/TIGAR/CTSB/FLNA/KRT1/MSN/LRG1/IL18/CSNK2B/CBR1/AGT/ANXA4/CASP14/PCNA/HSD17B4/CDC42/AQP1/ASAH1/FLNB/KRT2/MAP2K1/TSG101/PFN1/PRKDC/CSTA/CTSZ/RHOA/CNN3/AKT2/BAX/C3
BP,GO:0006082,organic acid metabolic process,252,-0.31104269331035567,-1.6628410996603373,2.8364634901902026e-5,7.687611328552886e-4,5.949178712332033e-4,792,"tags=54%, list=38%, signal=39%",SNCA/ECH1/GPX4/FN3K/PRKACA/TST/PDHA1/IDH3G/ENOPH1/OSBP/SEPHS2/IDH3B/GLUD1/ATP1A2/AKR1B1/CES2/MECR/ADI1/DLST/MCCC2/IDH3A/UBR4/TRIM63/OGDH/NDUFAB1/SHMT2/QDPR/FAHD1/SHMT1/PCCA/ALDOA/VDAC1/PHYH/GALK1/SUCLG2/PKM/ACAA2/AUH/ADIPOQ/PFKFB1/OSBPL6/HIBADH/SUCLA2/ME1/ACSL1/HK1/LYPLA1/CRAT/CBR4/DECR1/ACSF2/GSTM2/GOT1/ACO2/GSTO1/PCCB/GOT2/PGAM2/PRKAG1/MPC2/HIBCH/PTGES2/MLYCD/ALDH5A1/MDH1/DLD/BCKDHA/ACAA1/FAH/DDAH1/IDH2/ECHDC3/CS/TPI1/SIRT2/CPT2/HADHB/ACOT2/ENO2/DLAT/FABP3/HADHA/SLC27A1/FH/RGN/SLC2A1/MTHFD1/L2HGDH/ACSS2/HAGH/PGK1/ACAD8/PFKFB2/BCAT2/PGK2/PFKL/ABHD14B/GAPDH/ETFA/MDH2/PDHB/HADH/ADH5/HMGCL/GPT/APOC3/PDHX/PGM1/LDHD/SULT1A3/ETFB/ACAT1/ACAD9/ALDH1L1/ECI1/ACADVL/GPD1/HSD17B8/ABHD10/ENO3/ACADSB/GAMT/PFAS/PFKM/ACADS/GSTM1/PTGR2/CARNS1/PDK4/DCXR/STAT5B/BPGM/NOS1/QKI/SLC4A1/CRYL1/ALDOC
BP,GO:0010605,negative regulation of macromolecule metabolic process,320,0.38200259410143483,1.632632986510283,2.932235858729544e-5,7.873596287329331e-4,6.093106092408761e-4,462,"tags=32%, list=22%, signal=29%",CREG1/ANXA1/LTF/S100A11/CST3/ARG1/CBX3/APOD/SERPINB3/SRSF7/CORO1C/CTSA/LMNB1/PTBP1/ORM1/VIM/HMGB2/YWHAQ/SERPINH1/CTNNB1/HNRNPA0/MAGOH/CLU/CD44/ECM1/MAPK14/YWHAZ/DEPTOR/HRAS/NSUN2/CDK5RAP3/APEX1/SERPINA7/EZR/THY1/SET/DDX3X/FLNA/DNAJB6/CSNK2B/SERPINC1/AGT/RPL10/EIF6/SRSF3/ANXA4/SERPING1/HOMER2/ANKRD2/PPM1A/CAST/LMCD1/RPL13A/HNRNPC/ANXA2/TXN/APCS/PCNA/PDE12/SRP9/FGA/HSPB1/HMGB1/PPID/AQP1/VTN/CLTC/MIF/YBX1/ASAH1/CALR/SERBP1/CRYAB/PRKRA/GLG1/TSG101/OTUB1/PRKDC/HNRNPA1/SERPINA1/RBBP7/DDX6/PPIA/RAC1/CSTB/CSTA/HNRNPD/APOA1/CTSZ/CNBP/EPM2A/SERPINA3/CHP1/NPM1/CCAR2/NUP62/SND1/GSPT1/SERPINB1/PSMC5/SUB1
MF,GO:0008137,NADH dehydrogenase (ubiquinone) activity,32,-0.6034432622314301,-2.157115083328746,3.287670251548405e-5,8.747012595862728e-4,6.769013014293772e-4,711,"tags=75%, list=34%, signal=51%",NDUFS4/NDUFA9/NDUFS5/NDUFS8/NDUFS2/NDUFA7/NDUFB3/NDUFS3/NDUFC2/NDUFV2/NDUFB10/NDUFB8/NDUFS1/NDUFV1/NDUFA12/NDUFA6/NDUFB5/NDUFS7/NDUFC1/NDUFA2/NDUFA3/NDUFB4/NDUFB1/NDUFA4
BP,GO:0072521,purine-containing compound metabolic process,190,-0.3306976131828726,-1.6950290217559263,3.3558316789045164e-5,8.847192608020998e-4,6.846538889401368e-4,719,"tags=54%, list=34%, signal=39%",MCCC2/NUDT9/NDUFS4/NDUFA9/NDUFS5/NDUFS8/NADK2/TRIM63/OGDH/NDUFAB1/NDUFS2/SHMT1/HSPA8/ALDOA/AK2/GALK1/SUCLG2/PKM/ADSL/STOML2/PFKFB1/NDUFA7/SUCLA2/ME1/ACSL1/HK1/CBR4/ACSF2/DNPH1/SDHB/MACROD1/PGAM2/PRKAG1/MPC2/NDUFB3/MLYCD/PRPS1/NDUFS3/MDH1/DLD/APRT/GPD1L/NDUFC2/IDH2/OLA1/TPI1/RBKS/DNM1L/ACOT2/ENO2/DLAT/NDUFV2/NDUFB10/AK1/GMPR/MTHFD1/NDUFB11/GPD2/RAN/ACSS2/PARP1/PGK1/PFKFB2/NDUFB8/NDUFS1/PGK2/NDUFA13/NDUFV1/NDUFA12/PFKL/ABHD14B/GAPDH/FIS1/MDH2/PDHB/NDUFA6/NDUFB5/ITPA/PDHX/PGM1/NDUFS7/NDUFC1/SULT1A3/NDUFA2/ACAT1/NAPRT/ALDH1L1/NDUFA3/GPD1/ENO3/PFAS/PFKM/NDUFA11/AK3/NT5C1A/NDUFB4/NDUFB1/PDK4/DCXR/BPGM/SLC4A1/ALDOC/MYH8
BP,GO:0050832,defense response to fungus,10,0.8624080667768059,1.9902468812613792,3.555437024858812e-5,9.288979614495997e-4,7.188422699856793e-4,61,"tags=60%, list=3%, signal=59%",LTF/CTSG/DEFA1/S100A8/ARG1/S100A9
BP,GO:0001775,cell activation,111,0.4785157541056232,1.8491240612500885,3.621287409215544e-5,9.342280618093861e-4,7.229670518249043e-4,324,"tags=31%, list=15%, signal=27%",ANXA1/CTSG/NDRG1/LCP1/CTSC/ARG1/CLIC1/LGALS3/CTNNB1/CLU/CD44/MAPK14/ACTB/FGG/MYH9/TPD52/IGHM/CSRP1/THY1/FGB/CD9/FLNA/GSN/HPRT1/HSPH1/MSN/IL18/PDIA3/ANXA3/RPS6/FGA/DDOST/HSPB1/HMGB1
CC,GO:0030659,cytoplasmic vesicle membrane,180,0.427316056666892,1.7457997333110944,3.640267964981401e-5,9.342280618093861e-4,7.229670518249043e-4,388,"tags=31%, list=18%, signal=27%",ANXA1/NDRG1/DSP/CKAP4/FABP5/RHOG/ARPC2/CORO1C/DSC1/LGALS3/IQGAP1/VAMP3/CD44/SNX1/COPG1/RAB18/DSG1/DBNL/ARL8B/AP1B1/COPB2/TMED7/CD9/PPT1/CTSD/HMOX2/LMAN1/EHD1/CPNE3/STX12/PDIA3/VPS29/PGRMC1/ANXA4/ANXA3/CLTB/SLC44A2/RAB5C/ATP6V1A/TF/SEC24C/ANXA2/STX7/CHMP2A/ATP6V1E1/DDOST/RAB6A/CLTC/COPZ1/SNAP29/SEC31A/CALR/CHMP4B/TSG101/COPA
CC,GO:0015629,actin cytoskeleton,160,0.43125589621661026,1.749305679886221,4.050058299164048e-5,0.0010302779883838366,7.972967953663667e-4,219,"tags=22%, list=10%, signal=21%",ANXA1/POTEE/MYH4/TPM4/LCP1/MYL6/ACTN1/ARPC2/CORO1C/ARPC5L/ARPC5/TAGLN2/MYL6B/ACTN4/MARCKS/IQGAP1/ARPC3/FKBP15/MYH3/ARPC1B/DBNL/ACTC1/ACTB/CAPZA1/ACTR2/MYH9/CAP1/EZR/DBN1/CFL1/TTN/FLNA/GSN/FLOT1/DSTN
MF,GO:0050660,flavin adenine dinucleotide binding,27,-0.6243086268007092,-2.171058500312455,4.2570289508423576e-5,0.0010735116484732901,8.307538419401288e-4,468,"tags=63%, list=22%, signal=50%",DLD/PCYOX1/TXNRD1/AIFM1/MAOB/ACAD8/ETFA/COQ6/AGPS/CYB5R1/LDHD/ACAD9/ACADVL/ACADSB/ACADS/TXNRD2/NOS1
BP,GO:0006163,purine nucleotide metabolic process,152,-0.35212985744331143,-1.7410076279536817,4.313304991877837e-5,0.0010783262479694593,8.344796953433348e-4,713,"tags=56%, list=34%, signal=40%",NUDT9/NDUFS4/NDUFA9/NDUFS5/NDUFS8/NADK2/TRIM63/OGDH/NDUFAB1/NDUFS2/HSPA8/ALDOA/AK2/GALK1/PKM/ADSL/STOML2/PFKFB1/NDUFA7/ME1/HK1/DNPH1/SDHB/PGAM2/PRKAG1/NDUFB3/PRPS1/NDUFS3/MDH1/APRT/GPD1L/NDUFC2/IDH2/OLA1/TPI1/RBKS/DNM1L/ENO2/NDUFV2/NDUFB10/AK1/GMPR/MTHFD1/NDUFB11/GPD2/RAN/PARP1/PGK1/PFKFB2/NDUFB8/NDUFS1/PGK2/NDUFA13/NDUFV1/NDUFA12/PFKL/ABHD14B/GAPDH/FIS1/MDH2/NDUFA6/NDUFB5/ITPA/PGM1/NDUFS7/NDUFC1/SULT1A3/NDUFA2/NAPRT/ALDH1L1/NDUFA3/GPD1/ENO3/PFAS/PFKM/NDUFA11/AK3/NT5C1A/NDUFB4/NDUFB1/DCXR/BPGM/SLC4A1/ALDOC/MYH8
