ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalue,rank,leading_edge,core_enrichment
GO:0120035,regulation of plasma membrane bounded cell projection organization,77,0.49538358396087045,1.8651920982050796,1.350451244407378e-4,0.00840366517234077,0.007067023053440113,415,"tags=35%, list=20%, signal=29%",NEDD4/COBL/RAB5A/THY1/AP2A1/CD44/TUBB2B/FAM98A/CORO1C/MAPT/IST1/EIF4G2/PAK2/PPP3CA/CD38/PFN1/EZR/VIM/VPS35/CRKL/ACTR2/PFN2/CAPRIN1/YWHAH/RALA/RAC1/FLNA
GO:0071396,cellular response to lipid,65,0.508465648505237,1.8590634916759237,1.6344540420186275e-4,0.00962600862422224,0.008094947081410613,641,"tags=43%, list=30%, signal=31%",NEDD4/DEFA1/PADI2/COL1A1/CTSG/AKR1C3/PRKAA1/AKR1C2/ANXA1/VIM/ALDH1A2/HNRNPU/MAPK1/CAPN2/RAN/RUVBL2/PARP1/YWHAH/DDX17/CALR/HMGB2/UBE2L3/PF4/PAK1/PGRMC2/XRCC5/HSPA8/EIF4E
GO:0080135,regulation of cellular response to stress,81,0.4726004842540744,1.795020233205841,1.6794689059708223e-4,0.00962600862422224,0.008094947081410613,524,"tags=43%, list=25%, signal=34%",THY1/CD44/ARL6IP5/UBE2N/PPIA/MAPT/FBLN5/HYOU1/UBQLN2/MANF/RUVBL1/ACTR2/TMX1/HNRNPK/ACTB/YBX3/ENY2/DDAH1/MAPK1/ERP29/STUB1/RUVBL2/PARP1/UBQLN1/PSMD10/FLNA/SMYD2/TRIM28/DHX9/CHORDC1/BAX/UCHL5/UBXN1/NCK2/USP15
GO:0009893,positive regulation of metabolic process,450,0.3268783991173342,1.489775898586089,1.6726737120958417e-4,0.00962600862422224,0.008094947081410613,577,"tags=36%, list=27%, signal=33%",S100A13/NEDD4/RPS19/PADI2/CHCHD10/COL1A1/TNNI2/AKR1C3/FNTA/ARL6IP5/FAM98A/UBE2N/PRKAA1/PPIA/AIMP2/G3BP1/PTK2/MAPT/IST1/DCUN1D1/PBXIP1/EIF4G2/STAT5B/PAK2/YBX1/CCT6A/PACSIN3/EIF2B5/IL18/PPP3CA/RPS4X/DNAJA4/C4BPA/UBQLN2/HUWE1/HPRT1/FUBP1/PPP3R1/RUVBL1/USP5/TOM1/CD38/RPL11/NSF/ANXA1/EZR/HLA-A/CALM1/VIM/HSPB8/FERMT2/ILF3/ALDH1A2/VPS35/DDT/HNRNPU/CRKL/QKI/ACTR2/TMX1/SYNCRIP/HNRNPK/LIMCH1/TCP1/U2AF2/ACTB/YBX3/GSN/PSME2/ENY2/PSMD9/RBMX/SUB1/SQSTM1/PFN2/PCBP1/DDAH1/TARDBP/DCXR/LAMTOR5/MAPK1/EHD4/SFPQ/ERP29/CCT2/HEXB/PFKM/CAPN2/STUB1/CAPRIN1/ANK2/VCP/PIP4K2B/RUVBL2/KHDRBS1/NOS1/PARP1/NEK7/EIF3E/YWHAH/SH3GLB1/LMO7/WDR77/ANK3/UBQLN1/PSMD10/EIF6/ABCF1/RAC1/PSME1/PDCD6/MLIP/TOLLIP/RGN/BAG3/DDX17/TRIM28/CALR/DHX9/EPHX2/HMGB2/CCT8/ENDOG/GNAI2/SPTBN1/HNRNPAB/ANXA2/ACTC1/BAX/CAND2/CCT5/PAIP1/UCHL5/HNRNPA2B1/ADIRF/PSMC1/NCK2/KLHL40/YTHDF3/UBE2L3/MAP2K4/RPS2/ACSL3/IGHA1/FN1/RPL5/PF4/PSMC4/TRMT10C/PDE12/HSP90AB1/PAK1/EIF4A1/NCL/PTMS/RPS27L/TPD52L1/GAPDH/NPM1/RPS3/HDGF
GO:0016054,organic acid catabolic process,82,-0.4393038736918165,-1.8701941155617472,1.920287141383964e-4,0.010455963484835684,0.008792893752652887,458,"tags=48%, list=22%, signal=39%",PHYH/CPT2/GLUD1/ACADSB/MCCC2/DECR1/GOT1/GCSH/DLST/LDHD/AUH/ACAT1/LPIN1/BLMH/DLD/ACAA2/GOT2/ALDH5A1/PCCB/GLUL/ACADM/CRAT/DBT/ECHS1/PCCA/ETFDH/ALDH4A1/HIBADH/GPT2/BCKDHB/MCCC1/ECI2/HSD17B4/GSTZ1/ALDH6A1/MPST/ADHFE1/PLIN5/CPT1B
GO:0046395,carboxylic acid catabolic process,82,-0.4393038736918165,-1.8701941155617472,1.920287141383964e-4,0.010455963484835684,0.008792893752652887,458,"tags=48%, list=22%, signal=39%",PHYH/CPT2/GLUD1/ACADSB/MCCC2/DECR1/GOT1/GCSH/DLST/LDHD/AUH/ACAT1/LPIN1/BLMH/DLD/ACAA2/GOT2/ALDH5A1/PCCB/GLUL/ACADM/CRAT/DBT/ECHS1/PCCA/ETFDH/ALDH4A1/HIBADH/GPT2/BCKDHB/MCCC1/ECI2/HSD17B4/GSTZ1/ALDH6A1/MPST/ADHFE1/PLIN5/CPT1B
GO:0090304,nucleic acid metabolic process,409,0.33068011629617466,1.502199024990503,2.0643109200750218e-4,0.010966022399813166,0.009221825419590598,577,"tags=34%, list=27%, signal=31%",NEDD4/RPL35A/RPS19/PADI2/RPL35/CHCHD10/COL1A1/SMU1/ANKRD2/TNNI2/LRRC47/FAM98A/ETF1/SNX6/UBE2N/SNRPD3/UBE2D3/PRKAA1/LRRFIP2/PPIA/CAMK2D/RPS13/ZRANB2/MAPT/SNRPE/PBXIP1/STAT5B/RPA3/KPNA1/YBX1/CCT6A/IL18/SARNP/PPP3CA/HUWE1/PCBP2/FUBP1/HNRNPH3/PIN4/PPP3R1/RUVBL1/CD38/RPL11/PFN1/EZR/VIM/ILF3/RPS14/HNRNPU/QKI/ACTR2/HNRNPR/SYNCRIP/HNRNPK/TCP1/PPIL1/U2AF2/ACTB/YBX3/ENY2/PSMD9/RBMX/DNAJB11/SUB1/SQSTM1/PCBP1/TARDBP/LGALS3/ALYREF/LAMTOR5/MAPK1/SFPQ/CCT2/HEXB/PFKM/STUB1/CAPRIN1/VCP/RAN/PURA/RUVBL2/KHDRBS1/NOS1/PARP1/NEK7/NAP1L1/EIF3E/YWHAH/LMO7/WDR77/PA2G4/SNRPB/AHNAK/PSMD10/EIF6/RNH1/FARSA/FLNA/HNRNPM/RPS25/MLIP/FARSB/SMYD2/RGN/DDX17/TRIM28/CALR/DHX9/HMGB2/CCT8/ENDOG/PKIA/HNRNPAB/ANXA2/BAX/CAND2/CCT5/PAIP1/UCHL5/HNRNPA2B1/ADIRF/HNRNPL/NCK2/YTHDF3/UBE2L3/MAP2K4/USP15/RPL5/PF4/TRMT10C/PDE12/HSP90AB1/MYO18A/EIF4A1/NCL/PTMS/CAMK2A/NPM1/RPS3/HDGF
GO:0090407,organophosphate biosynthetic process,144,-0.3525141877736973,-1.6768875534575722,2.6062272919700916e-4,0.01351515009978776,0.011365502476260548,563,"tags=46%, list=27%, signal=36%",PDK2/PDHB/NDUFA13/DLAT/SCP2/NAMPT/MPI/PCYT2/CHP1/PNP/NDUFB11/NDUFB5/PDHA1/BPNT1/IDH1/PRPSAP1/CKM/NDUFA7/NDUFS1/NDUFA12/CKMT2/NDUFB8/NDUFV1/NDUFC1/ACAT1/LPIN1/PRKG1/IDI1/NDUFA9/NDUFV2/DLD/NDUFS3/MPC2/TECR/NDUFV3/NDUFA6/SLC44A2/NDUFS2/ATP6V1A/NDUFAB1/PANK4/SNCA/SDHB/NDUFS8/NDUFC2/PCYT1A/SDHA/NDUFS5/AMPD1/CKB/NDUFB3/NDUFS6/NDUFA5/NFS1/NDUFB6/NDUFA10/NUDT2/NDUFS4/ACSS1/PPT1/DHRS7B/NDUFB9/NDUFA8/NDUFB7/FABP5/AGPAT3
GO:0022618,protein-RNA complex assembly,56,0.5265246231093774,1.868245219099403,2.836917438268779e-4,0.014369316698952094,0.012083809896175461,621,"tags=50%, list=29%, signal=36%",RPS19/SNRPD3/RPL38/SNRPE/EIF2S2/EIF3F/RUVBL1/RPL11/RPS14/EIF3G/U2AF2/EIF3A/RUVBL2/EIF3I/EIF3E/EIF3B/WDR77/EIF2S3/SNRPB/EIF6/DHX9/RPSA/RPL5/HSP90AB1/RPL13A/RPS27L/XRCC5/EIF3D
GO:0030216,keratinocyte differentiation,25,-0.62804740056202,-2.1109975457175993,3.1222586512205533e-4,0.01545518032354174,0.01299696184957838,165,"tags=44%, list=8%, signal=41%",TSG101/KRT5/CSTA/FLG/KRT6B/KRT17/CDSN/KRT6A/KRT14/KRT16/DSP
GO:0072522,purine-containing compound biosynthetic process,95,-0.3893448645731283,-1.7125217217734212,3.621512589781309e-4,0.017528120934541536,0.014740191593495853,563,"tags=51%, list=27%, signal=39%",PDK2/PDHB/NDUFA13/DLAT/NAMPT/PNP/NDUFB11/NDUFB5/PDHA1/PRPSAP1/NDUFA7/NDUFS1/NDUFA12/NDUFB8/NDUFV1/NDUFC1/ACAT1/NDUFA9/NDUFV2/DLD/NDUFS3/MPC2/TECR/NDUFV3/NDUFA6/NDUFS2/ATP6V1A/NDUFAB1/PANK4/SNCA/SDHB/NDUFS8/NDUFC2/SDHA/NDUFS5/AMPD1/NDUFB3/NDUFS6/NDUFA5/NDUFB6/NDUFA10/NUDT2/NDUFS4/ACSS1/PPT1/NDUFB9/NDUFA8/NDUFB7
GO:0022613,ribonucleoprotein complex biogenesis,91,0.4587472705718881,1.778032626272847,4.017746065006941e-4,0.019023154194750255,0.01599743284465006,621,"tags=46%, list=29%, signal=34%",RPL35A/RPS19/RPL35/RPL26L1/SNRPD3/RPL38/RPS13/SNRPE/EIF2S2/EIF3F/RPS4X/PIN4/RUVBL1/RPL11/RPS14/RPS23/EIF3G/U2AF2/EIF3A/RAN/RUVBL2/EIF3I/EIF3E/EIF3B/WDR77/EIF2S3/PA2G4/SNRPB/EIF6/RPS25/DDX17/DHX9/RPSA/RPL5/RPS12/HSP90AB1/RPL13A/RPS27L/NPM1/RPS27A/XRCC5/EIF3D
GO:0009152,purine ribonucleotide biosynthetic process,62,-0.4383466035795905,-1.790465101366306,4.2454960796686124e-4,0.019673809492591995,0.016544598384374883,426,"tags=48%, list=20%, signal=40%",NDUFA7/NDUFS1/NDUFA12/NDUFB8/NDUFV1/NDUFC1/NDUFA9/NDUFV2/NDUFS3/NDUFV3/NDUFA6/NDUFS2/ATP6V1A/NDUFAB1/SDHB/NDUFS8/NDUFC2/SDHA/NDUFS5/AMPD1/NDUFB3/NDUFS6/NDUFA5/NDUFB6/NDUFA10/NUDT2/NDUFS4/NDUFB9/NDUFA8/NDUFB7
GO:0031325,positive regulation of cellular metabolic process,358,0.32903929488832817,1.4773204049450845,5.203519182998139e-4,0.023610968292854053,0.019855533724598157,577,"tags=37%, list=27%, signal=32%",S100A13/PADI2/CHCHD10/COL1A1/TNNI2/AKR1C3/FAM98A/PRKAA1/PPIA/G3BP1/PTK2/MAPT/PBXIP1/EIF4G2/STAT5B/PAK2/YBX1/CCT6A/PACSIN3/EIF2B5/IL18/PPP3CA/RPS4X/DNAJA4/HUWE1/FUBP1/PPP3R1/RUVBL1/TOM1/CD38/RPL11/ANXA1/EZR/HLA-A/CALM1/VIM/HSPB8/FERMT2/ILF3/ALDH1A2/VPS35/DDT/HNRNPU/CRKL/QKI/ACTR2/SYNCRIP/HNRNPK/LIMCH1/TCP1/U2AF2/ACTB/YBX3/GSN/ENY2/PSMD9/RBMX/SUB1/SQSTM1/PFN2/PCBP1/TARDBP/DCXR/LAMTOR5/MAPK1/EHD4/SFPQ/ERP29/CCT2/HEXB/PFKM/CAPN2/STUB1/ANK2/VCP/PIP4K2B/RUVBL2/KHDRBS1/NOS1/PARP1/NEK7/EIF3E/YWHAH/SH3GLB1/LMO7/WDR77/ANK3/PSMD10/EIF6/ABCF1/RAC1/MLIP/RGN/BAG3/DDX17/TRIM28/CALR/DHX9/EPHX2/HMGB2/CCT8/ENDOG/GNAI2/SPTBN1/HNRNPAB/ANXA2/ACTC1/CAND2/CCT5/PAIP1/UCHL5/ADIRF/NCK2/YTHDF3/UBE2L3/MAP2K4/ACSL3/FN1/RPL5/PF4/TRMT10C/PAK1/EIF4A1/NCL/PTMS/RPS27L/TPD52L1/GAPDH/NPM1/RPS3/HDGF
GO:0002429,immune response-activating cell surface receptor signaling pathway,37,0.5691209116237455,1.888330997204969,5.865698735251387e-4,0.026072432337505145,0.021925490438963295,576,"tags=51%, list=27%, signal=38%",THY1/UBE2N/PTK2/PAK2/EIF2B5/CD38/EZR/HLA-A/CRKL/SQSTM1/LGALS3/MAPK1/KHDRBS1/EIF2B3/BAX/IGHA1/CD2AP/PAK1/RPS3
GO:0009260,ribonucleotide biosynthetic process,63,-0.4331292520646974,-1.7574079881222375,6.6534961603187e-4,0.027867912763796403,0.02343539133391607,426,"tags=48%, list=20%, signal=39%",NDUFA7/NDUFS1/NDUFA12/NDUFB8/NDUFV1/NDUFC1/NDUFA9/NDUFV2/NDUFS3/NDUFV3/NDUFA6/NDUFS2/ATP6V1A/NDUFAB1/SDHB/NDUFS8/NDUFC2/SDHA/NDUFS5/AMPD1/NDUFB3/NDUFS6/NDUFA5/NDUFB6/NDUFA10/NUDT2/NDUFS4/NDUFB9/NDUFA8/NDUFB7
GO:0006955,immune response,221,0.36156878323141234,1.547660668590489,6.54089971181178e-4,0.027867912763796403,0.02343539133391607,612,"tags=38%, list=29%, signal=31%",S100A13/NEDD4/IGKV3-7/DEFA1/RPS19/THY1/TRIM63/CTSG/UBE2N/PRKAA1/PPP6C/G3BP1/PTK2/LYZ/LCP1/ZYX/STAT5B/TRIM54/PAK2/EIF2B5/IL18/C4BPA/HPRT1/PCBP2/LAMP2/TUBB/CD38/ANXA1/EZR/HLA-A/CALM1/VIM/TMEM43/CRKL/ACTR2/SYNCRIP/LAMP1/GSN/SQSTM1/SNAP23/AMBP/LGALS3/PDIA3/MAPK1/SFPQ/CD59/KHDRBS1/PARP1/NEK7/DBNL/FTH1/TUBB4B/IGKV3D-11/IPO7/UBQLN1/LYPLAL1/KIF5B/TOLLIP/TRIM28/DHX9/HMGB2/RPSA/EIF2B3/STXBP3/BAX/YTHDF3/MAP2K4/USP15/IGHA1/IPO5/PF4/PDE12/CD2AP/PAK1/RPL13A/CAMK2A/GAPDH/RPS3/SHMT2/STX4/XRCC6/BRCC3/APOA2/XRCC5/IFITM3
GO:0070727,cellular macromolecule localization,407,0.32248448556290554,1.4637024873582434,6.597477690165183e-4,0.027867912763796403,0.02343539133391607,581,"tags=36%, list=27%, signal=32%",S100A13/NEDD4/RAB5A/THY1/STAM/AP2A1/CHCHD10/COL1A1/ARF1/FNTA/PREB/MVP/ARL6IP5/SNX6/UBE2D3/TMED9/PRKAA1/PPIA/RAB9A/TMED4/CAMK2D/CORO1C/TNPO1/MAPT/FBLN5/IST1/LCP1/PDIA4/KPNA1/PAK2/YBX1/CCT6A/NOMO3/STX12/ARCN1/PPP3CA/VPS37C/SAR1A/HUWE1/CTTN/LMAN2L/LAMP2/PPP3R1/TOM1/CD38/RPL11/VPS26A/NSF/EZR/SNX2/VPS25/RAB11B/FERMT2/VPS35/HNRNPU/PFKFB2/CRKL/QKI/XIRP2/PDCD6IP/KPNA3/TCP1/LAMP1/ACTB/VCL/GSN/ENY2/PSMD9/SQSTM1/SNAP23/TARDBP/KPNB1/LGALS3/LAMTOR5/RAB2A/SEC61B/EHD4/TBC1D17/ERP29/FLOT2/CCT2/PFKM/CAPRIN1/ANK2/NUP43/VCP/RAN/RUVBL2/DCTN2/PARP1/HOOK3/YWHAH/KTN1/KPNA4/SH3GLB1/ANK3/CLTC/IPO7/SCFD2/PSMD10/RALA/FILIP1/SUN2/FLNA/PDCD6/KIF5B/TOLLIP/GORASP2/PGRMC1/BAG3/TRIM28/CALR/MAPRE1/DHX9/GABARAPL2/CCT8/VPS29/PPP2R5A/CLTB/SPTBN1/PKIA/STXBP3/STOM/BAX/CCT5/NPEPPS/PFKL/SEC31A/SCFD1/UBE2L3/ACSL3/IPO5/SLC4A1/TMSB10/CD2AP/HSP90AB1/PAK1/VAMP5/MYO18A/CAMK2A/GRPEL1/LAMTOR1/CANX/NPM1/HDGF/HOMER1
GO:0009083,branched-chain amino acid catabolic process,18,-0.6679270035480418,-2.052812637342744,7.398696036205051e-4,0.029278535322099123,0.024621647798778443,645,"tags=83%, list=30%, signal=58%",IVD/ACAD8/HIBCH/BCKDHA/ACADSB/MCCC2/AUH/ACAT1/DLD/DBT/ECHS1/HIBADH/BCKDHB/MCCC1/ALDH6A1
GO:0006637,acyl-CoA metabolic process,33,-0.5593958564312598,-1.9629534750337343,7.79685513627984e-4,0.029278535322099123,0.024621647798778443,607,"tags=70%, list=29%, signal=51%",HACD1/ACSL1/ACOT2/GCDH/PDK2/PDHB/DLAT/SUCLG2/PDHA1/ACSF2/DLST/ACAT1/OGDH/DLD/MPC2/TECR/SNCA/SUCLG1/SUCLA2/HSD17B4/ACSS1/PPT1/OXSM
GO:0035383,thioester metabolic process,33,-0.5593958564312598,-1.9629534750337343,7.79685513627984e-4,0.029278535322099123,0.024621647798778443,607,"tags=70%, list=29%, signal=51%",HACD1/ACSL1/ACOT2/GCDH/PDK2/PDHB/DLAT/SUCLG2/PDHA1/ACSF2/DLST/ACAT1/OGDH/DLD/MPC2/TECR/SNCA/SUCLG1/SUCLA2/HSD17B4/ACSS1/PPT1/OXSM
GO:0055085,transmembrane transport,197,-0.31033351946950594,-1.558292759255362,7.589280233322163e-4,0.029278535322099123,0.024621647798778443,463,"tags=38%, list=22%, signal=32%",SPG7/CPT2/CLIC5/CACNG1/PNPT1/NDUFA7/NDUFS1/NDUFA12/CAPN3/VDAC2/MDH1/SNTA1/COX4I1/NDUFB8/F2/NDUFV1/NDUFC1/CUL5/SFXN1/FHL1/NDUFA9/NDUFV2/TOMM40/SLC2A1/NDUFS3/MPC2/SLC25A3/PPIF/NDUFV3/UTRN/NDUFA6/SLC44A2/NDUFS2/ATP6V1A/UQCRC1/TIMM50/SLC25A4/SNCA/NDUFS8/NDUFC2/COX6B1/TIMM21/SLC25A20/DHRS7C/COX5B/NDUFS5/VDAC1/EPM2A/COX5A/NDUFB3/NDUFS6/COX17/NDUFA5/SLC25A11/NDUFB6/NDUFA10/AZGP1/NDUFS4/UQCRH/AGT/NNT/SORBS1/ATP2A2/VDAC3/CYC1/NDUFB9/COX7A2L/NDUFA8/MCU/NDUFB7/FABP5/CPT1B/DCD/KCNJ11
GO:0010557,positive regulation of macromolecule biosynthetic process,277,0.3433774559223779,1.5077260988683212,7.398588683210468e-4,0.029278535322099123,0.024621647798778443,625,"tags=39%, list=30%, signal=32%",S100A13/PADI2/CHCHD10/COL1A1/TNNI2/FAM98A/PRKAA1/G3BP1/PBXIP1/EIF4G2/STAT5B/YBX1/CCT6A/EIF2B5/IL18/PPP3CA/RPS4X/DNAJA4/FUBP1/PPP3R1/RUVBL1/CD38/RPL11/ANXA1/EZR/HLA-A/VIM/ILF3/ALDH1A2/VPS35/DDT/HNRNPU/QKI/ACTR2/SYNCRIP/HNRNPK/TCP1/U2AF2/ACTB/YBX3/GSN/ENY2/PSMD9/RBMX/SUB1/SQSTM1/PCBP1/TARDBP/LAMTOR5/SFPQ/ERP29/CCT2/HEXB/PFKM/ANK2/RUVBL2/KHDRBS1/NOS1/PARP1/NEK7/EIF3E/YWHAH/LMO7/WDR77/ANK3/EIF6/ABCF1/MLIP/DDX17/TRIM28/CALR/DHX9/EPHX2/HMGB2/CCT8/SPTBN1/HNRNPAB/ANXA2/ACTC1/CAND2/CCT5/PAIP1/UCHL5/ADIRF/NCK2/YTHDF3/UBE2L3/MAP2K4/FN1/RPL5/PF4/TRMT10C/EIF4A1/NCL/PTMS/RPS27L/GAPDH/NPM1/RPS3/HDGF/ACSS2/STX4/XRCC6/SSB/APOA2/HNRNPC/EIF3D/SH3BGRL
GO:0008104,protein localization,405,0.31866418733954155,1.4453054381205774,7.281648636837595e-4,0.029278535322099123,0.024621647798778443,581,"tags=36%, list=27%, signal=32%",S100A13/NEDD4/RAB5A/THY1/STAM/AP2A1/CHCHD10/COL1A1/ARF1/FNTA/PREB/MVP/ARL6IP5/SNX6/UBE2D3/TMED9/PRKAA1/PPIA/RAB9A/TMED4/CAMK2D/CORO1C/TNPO1/MAPT/FBLN5/IST1/LCP1/PDIA4/KPNA1/PAK2/YBX1/CCT6A/NOMO3/STX12/ARCN1/PPP3CA/VPS37C/SAR1A/HUWE1/CTTN/LMAN2L/LAMP2/PPP3R1/TOM1/CD38/RPL11/VPS26A/NSF/EZR/SNX2/VPS25/RAB11B/FERMT2/VPS35/HNRNPU/PFKFB2/CRKL/XIRP2/PDCD6IP/KPNA3/TCP1/LAMP1/ACTB/VCL/GSN/ENY2/PSMD9/SQSTM1/SNAP23/TARDBP/KPNB1/LGALS3/LAMTOR5/RAB2A/SEC61B/EHD4/TBC1D17/ERP29/FLOT2/CCT2/PFKM/ANK2/NUP43/VCP/RAN/RUVBL2/DCTN2/PARP1/HOOK3/YWHAH/KTN1/KPNA4/SH3GLB1/ANK3/CLTC/IPO7/SCFD2/PSMD10/RALA/FILIP1/SUN2/FLNA/PDCD6/KIF5B/TOLLIP/GORASP2/PGRMC1/BAG3/TRIM28/CALR/MAPRE1/DHX9/GABARAPL2/CCT8/VPS29/PPP2R5A/CLTB/SPTBN1/PKIA/STXBP3/STOM/BAX/CCT5/NPEPPS/PFKL/SEC31A/SCFD1/UBE2L3/ACSL3/IPO5/SLC4A1/TMSB10/CD2AP/HSP90AB1/PAK1/VAMP5/MYO18A/CAMK2A/GRPEL1/LAMTOR1/CANX/NPM1/HDGF/HOMER1
GO:0009063,amino acid catabolic process,40,-0.526683115844353,-1.932068909656405,8.31373392736745e-4,0.03069036015899374,0.02580891531421831,449,"tags=57%, list=21%, signal=46%",GLUD1/ACADSB/MCCC2/GOT1/GCSH/DLST/AUH/ACAT1/BLMH/DLD/GOT2/ALDH5A1/GLUL/DBT/ECHS1/ALDH4A1/HIBADH/GPT2/BCKDHB/MCCC1/GSTZ1/ALDH6A1/ADHFE1
GO:0007166,cell surface receptor signaling pathway,246,0.35127057070379614,1.5227399734083713,9.747598206483122e-4,0.03538378148953373,0.029755826104001105,565,"tags=34%, list=27%, signal=28%",NEDD4/PADI2/RAB5A/THY1/COL1A1/CTSG/CD44/FNTA/MVP/SNX6/UBE2N/UBE2D3/PRKAA1/LRRFIP2/PLN/G3BP1/PTK2/ZYX/PBXIP1/STAT5B/KPNA1/PAK2/NOMO3/EIF2B5/IL18/PPP3CA/NXN/CTTN/RUVBL1/CD38/EIF4EBP2/ANXA1/EZR/VPS25/HLA-A/CALM1/P4HB/FERMT2/VPS35/CRKL/COL6A1/SQSTM1/LGALS3/PDIA3/MAPK1/CD59/STUB1/TXNDC17/VCP/PIP4K2B/RUVBL2/KHDRBS1/PARP1/UBE2O/RALA/RAC1/FLNA/PDCD6/TOLLIP/BAG3/LRG1/HMGB2/GNAI2/OXSR1/SPTBN1/EIF2B3/PPP2R1A/BAX/SHOC2/UCHL5/NCK2/YTHDF3/MAP2K4/USP15/IGHA1/FN1/PF4/RPS12/CD2AP/HSP90AB1/PAK1/NCL/CAMK2A
GO:0016070,RNA metabolic process,361,0.32463683296790025,1.457059773162598,0.0010081824242389587,0.035997070819548393,0.030271568907261227,577,"tags=34%, list=27%, signal=30%",NEDD4/RPL35A/RPS19/PADI2/RPL35/CHCHD10/COL1A1/SMU1/ANKRD2/TNNI2/LRRC47/FAM98A/ETF1/SNX6/UBE2N/SNRPD3/UBE2D3/PRKAA1/LRRFIP2/PPIA/CAMK2D/RPS13/ZRANB2/MAPT/SNRPE/PBXIP1/STAT5B/YBX1/IL18/SARNP/PPP3CA/PCBP2/FUBP1/HNRNPH3/PIN4/PPP3R1/RUVBL1/CD38/RPL11/PFN1/EZR/VIM/ILF3/RPS14/HNRNPU/QKI/ACTR2/HNRNPR/SYNCRIP/HNRNPK/PPIL1/U2AF2/ACTB/YBX3/ENY2/PSMD9/RBMX/DNAJB11/SUB1/SQSTM1/PCBP1/TARDBP/LGALS3/ALYREF/LAMTOR5/MAPK1/SFPQ/HEXB/PFKM/CAPRIN1/PURA/RUVBL2/KHDRBS1/NOS1/PARP1/EIF3E/YWHAH/LMO7/WDR77/PA2G4/SNRPB/AHNAK/PSMD10/EIF6/RNH1/FARSA/FLNA/HNRNPM/RPS25/MLIP/FARSB/SMYD2/RGN/DDX17/TRIM28/CALR/DHX9/HMGB2/PKIA/HNRNPAB/ANXA2/CAND2/PAIP1/UCHL5/HNRNPA2B1/ADIRF/HNRNPL/NCK2/YTHDF3/UBE2L3/USP15/RPL5/PF4/TRMT10C/PDE12/EIF4A1/NCL/PTMS/CAMK2A/NPM1/RPS3/HDGF
GO:0046390,ribose phosphate biosynthetic process,66,-0.407019326568505,-1.6661659229133678,0.0010767865737370185,0.03782647028385849,0.03180999385912414,426,"tags=45%, list=20%, signal=37%",NDUFA7/NDUFS1/NDUFA12/NDUFB8/NDUFV1/NDUFC1/NDUFA9/NDUFV2/NDUFS3/NDUFV3/NDUFA6/NDUFS2/ATP6V1A/NDUFAB1/SDHB/NDUFS8/NDUFC2/SDHA/NDUFS5/AMPD1/NDUFB3/NDUFS6/NDUFA5/NDUFB6/NDUFA10/NUDT2/NDUFS4/NDUFB9/NDUFA8/NDUFB7
GO:0002768,immune response-regulating cell surface receptor signaling pathway,40,0.5380897893809471,1.8176373547787348,0.0011327537797112053,0.03916091638430167,0.03293219008684206,576,"tags=50%, list=27%, signal=37%",THY1/UBE2N/PTK2/PAK2/EIF2B5/CD38/EZR/HLA-A/CRKL/SQSTM1/LGALS3/MAPK1/KHDRBS1/EIF2B3/BAX/MAP2K4/IGHA1/CD2AP/PAK1/RPS3
GO:0045109,intermediate filament organization,15,-0.6980516529841155,-2.010171723832176,0.0011621209098338619,0.039548427212783614,0.03325806551169276,109,"tags=53%, list=5%, signal=51%",KRT5/KRT6B/KRT9/KRT17/KRT6A/KRT14/KRT16/DSP
GO:0009081,branched-chain amino acid metabolic process,21,-0.6218297005288264,-1.9791210027004016,0.0011885547540524395,0.039825726989634054,0.033491259466416914,645,"tags=81%, list=30%, signal=57%",IVD/ACAD8/HIBCH/BCKDHA/ACADSB/MCCC2/AUH/ACAT1/DLD/PCCB/DBT/ECHS1/PCCA/HIBADH/BCKDHB/MCCC1/ALDH6A1
GO:0019637,organophosphate metabolic process,245,-0.2812712698182598,-1.4455004618599958,0.001278732493989756,0.04219817230166195,0.035486356292538684,506,"tags=36%, list=24%, signal=31%",PCYT2/CHP1/PNP/NDUFB11/NDUFB5/PDHA1/BPNT1/ACSF2/IDH1/PRPSAP1/PRKAA2/CKM/HINT1/MCCC2/OPA1/BPGM/NDUFA7/NDUFS1/NDUFA12/IDH2/CKMT2/MDH1/DLST/NDUFB8/NDUFV1/NDUFC1/ACAT1/OGDH/LPIN1/PGP/PRKG1/IDI1/NDUFA9/NDUFV2/DLD/TYMP/NDUFS3/MPC2/GMPR/DBI/TECR/NDUFV3/NDUFA6/SLC44A2/NDUFS2/ATP6V1A/DHTKD1/NDUFAB1/PANK4/SNCA/PPP2CA/SDHB/NDUFS8/NDUFC2/PCYT1A/SUCLG1/SDHA/MYH6/SUCLA2/NDUFS5/AMPD1/CKB/MYH3/NDUFB3/CNP/NDUFS6/ACTN3/PFKFB1/NDUFA5/NFS1/NDUFB6/NDUFA10/NUDT2/MYH7/HSD17B4/NDUFS4/NNT/ACSS1/PPT1/SULT1A3/DHRS7B/NDUFB9/NDUFA8/NDUFB7/H6PD/FABP5/OXSM/AGPAT3/MYH4
